"support_biden","biden","syn_biden","sanders","syn_sanders","support_sanders","support_harris","harris","syn_harris","orourke","syn_orourke","support_orourke","booker","syn_booker","support_booker","klobuchar","syn_klobuchar","support_klobuchar","warren","syn_warren","support_warren","hickenlooper","syn_hickenlooper","support_hickenlooper","gillibrand","syn_gillibrand","support_gillibrand","delaney","syn_delaney","support_delaney","castro","syn_castro","support_castro","deblasio","syn_deblasio","support_deblasio","gabbard","syn_gabbard","support_gabbard","buttigieg","syn_buttigieg","support_buttigieg","inslee","syn_inslee","support_inslee","ryan","syn_ryan","support_ryan","moulton","syn_moulton","support_moulton","swalwell","syn_swalwell","support_swalwell","yang","syn_yang","support_yang","williamson","syn_williamson","support_williamson","gravel","syn_gravel","support_gravel","bullock","syn_bullock","support_bullock","bennet","syn_bennet","support_bennet","messam","syn_messam","support_messam","rowid"
15.7956657517864,12.5,14.4407791474524,12.5,15.5804415962681,16.9053261170947,12.8546514795752,12.5,12.13236853739,12.5,15.1832974005995,15.5826016452745,12.5,13.6292671207651,14.244426940581,12.5,12.7931697819932,10.80266682889,12.5,13.8372137769139,13.5910376521441,12.5,11.3892491729032,6,12.5,14.4364148345467,11.2363053304343,12.5,12.5114013173086,11.1962581113839,12.5,12.0967628401721,12.8191559588321,12.5,13.0242720435232,9.30040896845901,12.5,12.7955826573902,11.967759229359,12.5,14.9444726129261,15.7062699067057,12.5,12.9751618510927,15.6921743539872,12.5,12.3872808146345,10.2773244618855,12.5,12.8379585214998,13.5075471901583,12.5,12.604252809047,13.139780114071,12.5,11.9242020704027,14.4461347806965,12.5,11.8609039189773,7.45762337882971,12.5,11.8525537851926,7.2555951211127,12.5,12.7095146354915,11.864127405973,12.5,13.908088536144,18.6102613808901,12.5,12.2670697371982,7.08972282490594,588
1,1,4.5037571086688,2,8.32750492076207,2,24,24,8.24341654698332,12.5,12.0436715583723,12.7837379478895,4,5.6959474588888,4,20,12.3129098664386,20,3,9.31203510210331,3,12.5,13.3875197121391,11.1179645200046,21,14.3815580209387,21,12.5,12.8498791425681,11.7771751482704,23,14.8337617460883,23,12.5,13.8032431921954,10.3798324029676,12.5,14.3927926643145,13.5210608203484,5,12.9955318847643,5,12.5,12.9630930768271,15.6731695816405,12.5,12.7454779528493,10.8874223151579,12.5,14.4537174451534,16.5277644375902,22,15.2692111590698,22,12.5,14.6203469754223,17.6336751056536,12.5,14.9537921283586,11.9837346585686,12.5,15.1081274070523,12.3897285730219,12.5,13.0586545955883,12.5211422383638,12.5,13.0632066398237,16.4387749301504,12.5,13.4162680356577,9.09420638365459,589
14.7416374608723,12.5,13.0438573348696,12.5,14.7832861565214,16.2219582286821,12.9042941868875,12.5,12.1950618243908,12.5,13.6121319446065,14.1819640603052,12.5,12.849488774999,13.4934978972798,12.5,13.394882732085,11.559650958039,12.5,13.4774572537896,13.3627448417362,12.5,12.6015411358388,9.10491854449477,12.5,12.023895781346,7.43747303925994,12.5,11.8792938467365,10.1113953186232,12.5,12.5020214515258,13.4330945047609,12.5,12.870110557549,9.08678678111241,12.5,13.5117633838944,12.6642516486979,12.5,10.0354648183633,12.4134880340591,12.5,13.4399479919161,16.4240759209492,12.5,12.9274373814103,11.197343989298,12.5,13.1878263947387,14.1615290247063,12.5,12.4997226307186,12.9790498022987,12.5,12.7248104529826,15.3926608740163,12.5,12.5553025666694,8.47380157189251,12.5,13.7792704347501,10.2940828200003,12.5,12.8842968449907,12.1930341975278,12.5,13.1170660969923,16.5772026583278,12.5,12.3499808200739,7.23434007911274,590
24,24,15.534423040283,12.5,16.5722914769444,17.7555973751013,22,22,13.0511361293585,21,14.0096230871245,21,23,14.5591532272468,23,12.5,10.4077992446627,7.80175478499411,20,15.6057687437461,20,12.5,12.734097853284,9.44442241219043,12.5,12.780937982193,8.62953672660947,12.5,12.945617476324,11.9414873277147,12.5,12.911853271663,14.0539611432019,12.5,16.1540313710692,13.6373289792752,12.5,12.3612466986757,11.5453634687701,12.5,13.3141392294259,14.6127022375922,12.5,13.3653769320892,16.3066484188283,12.5,12.3872808146345,10.2773244618855,12.5,13.3645289974075,14.4918259770757,12.5,15.289031580853,17.2680169154675,12.5,12.8029010298002,15.4849841249446,12.5,12.1753881546061,7.9178374408388,12.5,12.4401993941278,8.18232918679118,12.5,12.5886650505366,11.6367115301688,12.5,12.96542660439,16.1874640392179,12.5,12.4695562167126,7.44290888478748,591
3,3,8.06283494654877,12.5,11.9930764126732,13.830028567526,4,4,4.09647013410143,5,7.9978248350535,5,12.5,10.4355250154664,11.1688430689535,12.5,11.0218580209589,8.5742705634063,1,7.12531664870799,1,12.5,12.385961948188,8.55277777477201,12.5,13.399783046477,9.60399063208924,12.5,14.3742144825132,14.393335802882,12.5,9.99603190975114,9.63669503961222,24,21.0732234160862,24,20,17.8838387267785,20,2,2.06530425453917,2,12.5,13.9765304189964,17.2690355371901,12.5,12.7454779528493,10.8874223151579,12.5,15.2222223676157,17.9642731813009,22,16.0603585813044,22,21,14.5830275890705,21,23,18.7996419119068,23,12.5,14.0015639659024,10.644646126807,12.5,11.4525827271098,9.49882122078862,12.5,13.1170660969923,16.5772026583278,12.5,13.9692774110246,10.0587903046738,592
24,24,16.5484598560039,23,17.3201623281864,23,14.1158110212116,12.5,13.725074523394,12.5,13.3344246360281,13.9343979669114,12.5,13.2969404653289,13.9243953075084,12.5,13.2129719650663,11.3307983738733,12.5,16.1839311092802,15.0802078564428,12.5,12.6015411358388,9.10491854449477,12.5,11.8526516303016,7.16782633541366,12.5,11.8792938467365,10.1113953186232,12.5,12.8794930947099,14.0049377309215,12.5,12.6310135431738,8.75546909254641,12.5,13.1004752638866,12.2642701256711,12.5,12.6072589302431,14.1385529323378,12.5,13.0432152048857,15.7993383847172,12.5,12.3872808146345,10.2773244618855,12.5,12.9325164373067,13.6842972263304,12.5,11.6555357305741,11.6809899900599,12.5,13.1867799418191,15.9388282450001,12.5,12.6189896536573,8.56700081585979,12.5,12.3936181458559,8.10886921544281,12.5,12.854524240258,12.1370078323335,12.5,12.6815122734653,15.4577571707679,12.5,12.3247676849492,7.19036219044924,593
23,23,13.5582905710253,22,16.7950096854356,22,20,20,16.2276720790451,24,15.0788221341571,24,12.5,14.1241057222662,14.7209580979686,12.5,12.4906014402554,10.4220211528356,21,18.6465347474344,21,12.5,12.6015411358388,9.10491854449477,12.5,13.2802638165556,9.41579169975774,12.5,12.1303563089872,10.5422845845074,12.5,12.3960777503646,13.2725971827572,12.5,14.8583797739697,11.8419393820461,12.5,13.5613108613407,12.7124370314674,12.5,13.9334371673095,15.0281045162134,12.5,13.5037648606303,16.5245687328213,12.5,12.3872808146345,10.2773244618855,12.5,11.4164172841002,10.8503665301737,12.5,14.0183443333532,15.3141509532954,12.5,13.5322348407689,16.3472452476643,12.5,12.7942693298149,8.8235038853726,12.5,13.8148204683686,10.3501462478373,12.5,13.3853953970426,13.1360061251649,12.5,12.0400471336044,13.8090854855343,12.5,12.5906367414168,7.6541030027909,594
16.6952249970888,12.5,15.6329804785795,12.5,16.5172570826872,17.708418699628,14.5788732240785,12.5,14.3098712267844,12.5,13.9998798245629,14.5276273716309,12.5,13.5110581775866,14.1305913498742,12.5,12.5870111317192,10.5433092293563,12.5,17.0166061723501,15.608603363087,12.5,12.6015411358388,9.10491854449477,12.5,13.0846365691556,9.10775056596005,12.5,12.9037984825723,11.8697149275074,12.5,10.8178092423537,10.8816304130274,12.5,14.7785653427247,11.7313402056264,12.5,11.9885297864713,11.18289280417,12.5,13.0581200419651,14.4409739831669,12.5,12.8811381394191,15.5441146425175,12.5,12.5427245297122,10.5420833523284,12.5,13.1300253340964,14.053485827348,12.5,13.0367135549902,13.8047512414167,12.5,12.9179512179608,15.6210031918252,12.5,12.110437292461,7.82278879702035,12.5,13.520808201689,9.88648042762796,12.5,12.7095146354915,11.864127405973,12.5,12.558603384301,15.1418609624836,12.5,12.3358480985314,7.20968914810265,595
10.5533742491235,12.5,7.49308010453925,12.5,12.1573622779366,13.9708639419628,5,5,2.36234378375742,1,6.21389858887128,1,12.5,10.1289492530201,10.8736096282672,4,11.6729986898599,4,24,5.7041128800488,24,12.5,12.734097853284,9.44442241219043,12.5,12.1671088144516,7.6629810177179,12.5,12.8498791425681,11.7771751482704,3,9.70077977038453,3,12.5,14.6877073181277,11.6054378777542,12.5,15.8157636181765,14.904913311244,2,3.54163904981907,2,12.5,14.0226614688577,17.3416783823904,12.5,14.0015925820262,13.0268945693033,12.5,14.8553252437179,17.2784598428086,12.5,13.7059080174851,14.8337347972961,12.5,13.0730222773767,15.8043372753168,23,16.8530970433659,23,12.5,13.6659295148258,10.1153409219377,12.5,13.0293064497572,12.4659146238883,12.5,13.1170660969923,16.5772026583278,12.5,12.7413520061975,7.91698737245142,596
1,1,6.12038884935436,4,5.66612992524831,4,9.86343213120914,12.5,8.35478703060285,3,11.0058169054937,3,5,12.177458333819,5,12.5,12.8569335848998,10.882884791304,2,4.80357234915369,2,12.5,12.6015411358388,9.10491854449477,12.5,13.9594154440292,10.4852063141738,12.5,12.7396156276972,11.5879339349461,12.5,11.1846340416167,11.4373444128309,12.5,14.6630641001671,11.5712896721194,12.5,13.7801560475682,12.9252660110466,12.5,9.22556380982423,11.8702362261256,12.5,12.8678554951764,15.523198381724,12.5,12.7454779528493,10.8874223151579,12.5,12.4931195776734,12.862965557042,12.5,13.059182901625,13.8393011211518,12.5,14.231957329917,17.1744981324357,12.5,14.2419147222485,10.9419781709551,12.5,14.9814698902684,12.1899860178269,12.5,12.8842968449907,12.1930341975278,12.5,11.3350625358127,11.9971582697281,12.5,13.7359130422615,9.65174563622073,597
24,24,13.2980220891301,3,13.5396749029907,3,4,4,8.38496569681608,12.5,7.64948086543975,8.86647473632417,12.5,8.27163077146127,9.08500598463522,5,11.397004062699,5,2,4.52072100377645,2,12.5,12.3478680860733,8.45521188921984,12.5,13.7736752363457,10.1927336401109,12.5,15.0168604887559,15.4962854966388,12.5,9.60740965363683,9.04795941216325,12.5,16.2972505035268,13.8357883036138,23,14.5320259764745,23,1,4.96593911812536,1,12.5,11.6516243654419,13.6079918136806,12.5,13.4063917350966,12.0131210902983,12.5,14.2157771395157,16.0830004295281,12.5,14.3654526534401,15.8478803451178,22,14.4089826380422,22,12.5,14.4692705443873,11.2746891134249,12.5,14.7968240311786,11.898794175153,21,14.0723478420455,21,12.5,12.9055065232959,16.033459503448,20,14.5774964702518,20,598
2,2,13.2070101181552,23,12.1275003296061,23,24,24,15.6525815022063,12.5,14.4539811965346,14.9324424383979,12.5,14.4824801564818,15.0660738253934,12.5,12.5137540950014,10.4511483175206,22,9.80701634756689,22,1,10.6546091890815,1,12.5,12.780937982193,8.62953672660947,12.5,14.060138862298,13.8542993726111,12.5,12.7177277530542,13.759874514853,12.5,14.2270330224653,10.9670796647942,12.5,6.83283449085835,6.16893116442718,12.5,8.88627388048051,11.6426530207878,12.5,13.1981665706269,16.043341244157,12.5,12.9103739668063,11.1682807961321,12.5,13.8271073417618,15.3564890610636,12.5,14.1201282414302,15.4706584761966,12.5,13.5753254531443,16.398189491914,12.5,14.5481877186962,11.3901759621642,12.5,15.050042727264,12.2981273585562,12.5,12.8842968449907,12.1930341975278,12.5,13.7758136978214,18.27029313155,12.5,12.8875802206016,8.17204522625362,599
17.4358664947418,12.5,16.6145653869677,22,16.8306350889445,22,14.73031659739,12.5,14.5011275740194,12.5,13.927960596072,14.463513961982,21,14.3784858064231,21,12.5,13.6456800157705,11.8751661274476,23,14.3526919279238,23,12.5,12.734097853284,9.44442241219043,24,12.6091862110331,24,12.5,12.5711469571832,11.2987973547043,12.5,12.8236714542154,13.9203718368567,20,13.4721133267163,20,12.5,12.4380241567423,11.6200302610203,12.5,13.6473865409166,14.8362322771249,12.5,13.2286677830309,16.0913716891122,12.5,12.5692402431955,10.5872461360256,12.5,12.3591508223927,12.6125477877866,12.5,13.5333768495708,14.5684431001733,12.5,12.8029010298002,15.4849841249446,12.5,11.7896121841455,7.35329554564272,12.5,11.5189566940303,6.72950289156038,12.5,12.7095146354915,11.864127405973,12.5,12.558603384301,15.1418609624836,12.5,12.6180978429246,7.70200189591606,600
5,5,4.4261563500033,2,14.3210730339325,2,1,1,6.96216264095923,12.5,8.66895384506951,9.77529828936468,4,5.96712912299923,4,3,10.3179749976512,3,12.5,7.26761036711364,9.42212582070984,12.5,12.3478680860733,8.45521188921984,20,12.6405023433916,20,23,16.112085555787,23,12.5,12.5736754342173,13.5416452935934,12.5,15.7551386033646,13.0845816765666,12.5,17.2497964856545,16.2995236160428,12.5,8.57127455545765,11.431363059407,12.5,14.1995351385306,17.6202024273599,12.5,13.5128657932347,12.194472607016,22,14.456633432459,22,12.5,14.3434098787964,15.8139863816952,12.5,13.6478887607163,16.4839780816027,12.5,15.1309004684172,12.2429137822252,21,14.6575159359868,21,24,14.0723478420455,24,12.5,13.7716545131405,18.2596033378403,12.5,13.4714334769678,9.19042843712036,601
20.6818701160659,23,9.56866868646196,1,7.23722555101657,1,14.5077096897475,12.5,14.2199994989242,12.5,12.9816861399148,13.6199442641283,2,11.9894670225543,2,12.5,12.8569335848998,10.882884791304,4,10.84264267567,4,12.5,12.8018875123346,9.61804508391182,12.5,11.8526516303016,7.16782633541366,12.5,12.3777514665852,10.9668797903578,12.5,12.8236714542154,13.9203718368567,12.5,11.72107600696,7.49456501130752,3,13.0791085223211,3,12.5,13.0724759136634,14.4506033738854,12.5,13.3698101830248,16.3136294860794,5,12.3872808146345,5,12.5,12.4783898443645,12.8354323688057,12.5,12.4349194156976,12.8794054591938,12.5,13.2534084555954,16.0176003740717,12.5,11.7668709701562,7.32001620989432,12.5,12.8233847537074,8.78662354514636,12.5,12.8842968449907,12.1930341975278,12.5,12.9593659804645,16.1718872316254,12.5,12.2881443893308,7.1264821846812,602
4,4,7.03932047044253,12.5,10.8902219581188,12.8845977490712,10.4065555213522,12.5,9.04069222028028,2,10.9828351652914,2,1,8.5748633209644,1,12.5,12.5323547646269,10.4745488637376,12.5,3.22202678187352,6.85489607767779,12.5,13.8144935348336,12.2115285958464,12.5,14.2514082787806,10.9449878889446,12.5,12.945617476324,11.9414873277147,12.5,12.6153883831296,13.6048375034174,12.5,12.6327827629857,8.75792070751194,12.5,15.0035475614694,14.1150256398414,3,2.87920347001486,3,12.5,11.8203203079731,13.8736383419097,12.5,14.6492506789515,14.1300156510569,12.5,14.6304380555098,16.8580950503824,12.5,13.3461244031238,14.280515301916,12.5,13.6267639492598,16.4590030929627,12.5,13.6477539313046,10.0724873663043,12.5,13.3163979462184,9.56411956210242,12.5,13.9912982888543,14.2761998365876,12.5,12.9055065232959,16.033459503448,12.5,15.5469274806647,12.8105987874146,603
15.3281418139632,12.5,13.8211616359685,12.5,14.1191354169299,15.652609685258,13.1432303569587,12.5,12.4968119644654,12.5,12.5467775969541,13.2322389152285,12.5,12.3824619906864,13.0437496088795,12.5,12.7931697819932,10.80266682889,12.5,12.6433278303953,12.8334264331169,12.5,12.6015411358388,9.10491854449477,12.5,11.8526516303016,7.16782633541366,12.5,11.8792938467365,10.1113953186232,12.5,13.2328000962869,14.5401732095461,12.5,12.5210604011767,8.6031065841637,12.5,12.4392768837326,11.6212485496728,12.5,13.1368182769635,14.4937618646404,12.5,12.919088650513,15.6038755434931,12.5,12.3872808146345,10.2773244618855,12.5,12.5572048350075,12.9827553330248,12.5,12.5807751119324,13.1036797492073,12.5,12.8246091905741,15.5106487832938,12.5,12.3139304318254,8.12057925405432,12.5,12.1331153658949,7.69804882178546,12.5,12.7095146354915,11.864127405973,12.5,12.96542660439,16.1874640392179,12.5,12.3400367116446,7.21699511621156,604
23,23,10.0775152648034,1,12.2489023063032,1,5,5,3.88713454204628,12.5,6.54810754523966,7.88463997062811,3,9.06952918665382,3,12.5,9.96311002182028,7.24231413469084,2,5.00061878060561,2,12.5,12.385961948188,8.55277777477201,12.5,15.7486276182716,13.3025589789151,12.5,14.8534377518206,15.2158090665283,12.5,9.33259898667655,8.63164040856265,12.5,17.3525257354574,15.2980874107681,24,16.8430505643867,24,4,8.10812191127562,4,12.5,13.1132957890713,15.9096947074945,12.5,13.6948252217956,12.5043942811561,12.5,15.6488183039636,18.7616770425951,12.5,13.9759438817589,15.2489541085848,12.5,12.1866933697971,14.7564673597104,12.5,13.5276769232214,9.89676750062213,12.5,15.4193510009532,12.8805371524197,12.5,12.6028828906882,11.6634667943374,12.5,12.7792923088989,15.7090680617004,12.5,14.2140840406823,10.4857930812001,605
16.0742907693202,12.5,14.8100456727243,12.5,15.3745363860664,16.7288122257094,16.0007456709567,12.5,16.1055399607644,12.5,11.9281633074639,12.6807664899954,12.5,14.1855949607128,14.7801724314401,12.5,12.5137540950014,10.4511483175206,12.5,11.6875457865543,12.2269102064452,12.5,12.3478680860733,8.45521188921984,12.5,12.5876238834774,8.3251379532337,12.5,11.2400899845612,9.01435325007219,12.5,14.0026556541438,15.7064507136493,12.5,11.9851534409957,7.86049816725159,3,11.0094639097671,1,12.5,12.3112310972317,13.9399883500166,12.5,12.2351585803988,14.5268866962737,12.5,13.4690489151484,12.1198416834114,12.5,12.3845643930482,12.660051473695,23,12.3073196095264,19,12.5,13.1590554333138,15.9060507081973,12.5,12.3638327708159,8.19360599284985,12.5,12.6788086540176,8.55862286815966,12.5,13.1212378806269,12.6389120476939,12.5,12.0400471336044,13.8090854855343,12.5,12.3957610976649,7.31419210627746,606
3,3,4.23353279704789,24,14.442559051265,24,23,23,12.4322527902979,12.5,12.5230403520766,13.211078013802,21,10.4523313545247,21,12.5,11.6810960150696,9.40362399313984,4,7.92619000470721,4,12.5,13.407314373961,11.1686625485751,1,12.9636976102376,1,12.5,12.5711469571832,11.2987973547043,12.5,13.5308832987755,14.9917484821613,22,15.1727447832884,22,12.5,14.739169383268,13.8579154019624,2,7.90272138867529,2,12.5,13.93672915807,17.2063602491802,12.5,13.2244323065357,11.7031994161583,12.5,13.2127433650988,14.2081044528433,12.5,13.434337449735,14.4161556567966,12.5,14.0863808586606,17.00238910683,12.5,14.7088598429365,11.6253024409221,12.5,14.3656705484733,11.218852703825,12.5,13.0293064497572,12.4659146238883,12.5,12.9055065232959,16.033459503448,12.5,13.7849238798739,9.73723255203521,607
3,3,8.32149839690525,1,7.26220332664948,1,10.1307305598383,12.5,8.69235558816601,24,13.2901531622613,24,23,12.6397320744942,23,12.5,13.1701234121857,11.2768928122883,12.5,7.763120608498,9.73656466565176,12.5,12.734097853284,9.44442241219043,12.5,12.2852828691988,7.84906179273077,12.5,13.6700924522873,13.18487707123,12.5,11.9090469556665,12.5347794793388,12.5,13.2290446926878,9.58416324694726,12.5,14.1629005199727,13.2974885712302,2,8.84247230444537,2,12.5,12.0670716317179,14.2621991543702,12.5,12.7454779528493,10.8874223151579,12.5,13.974963378466,15.6328652862874,12.5,12.3661640953821,12.7736841809272,12.5,11.846111493585,14.3538115297681,12.5,11.8925629013262,7.50395291530628,12.5,12.5952948361003,8.42691916980474,12.5,12.8842968449907,12.1930341975278,12.5,13.1170660969923,16.5772026583278,12.5,12.2735102780548,7.10095670705997,608
4,4,6.1745031835931,12.5,12.8468860829094,14.5619637490021,3,3,6.29061927566844,5,9.81742714353831,5,12.5,12.5420428665638,13.1974265032207,12.5,12.5870111317192,10.5433092293563,1,4.68690841509682,1,24,12.8018875123346,24,12.5,13.2250722079571,9.32888516748902,12.5,14.0837714978396,13.8948591954063,12.5,11.9989780311884,12.671018789727,12.5,15.3727623343139,12.5547213520645,12.5,17.2522666483801,16.301925872274,2,5.95967547257808,2,22,13.8124219846302,22,23,12.7454779528493,23,12.5,13.5333894773696,14.8074642363019,12.5,13.2751467367547,14.1713768442303,12.5,14.6018864776757,17.6118500246365,12.5,13.766358811106,10.2460529296096,12.5,14.0752712416501,10.7608846254619,12.5,12.8842968449907,12.1930341975278,12.5,13.1170660969923,16.5772026583278,12.5,14.6749059695181,11.2895794956948,609
13.9490738004775,12.5,11.9934590916632,12.5,12.9692636669671,14.6668729135598,13.0765777241515,12.5,12.4126370097906,12.5,12.5493765264128,13.2345557675159,12.5,13.1190592322324,13.7530951105798,12.5,13.0179291018925,11.0854249746407,12.5,12.7979088978695,12.9315198492502,12.5,12.6015411358388,9.10491854449477,12.5,12.598516922094,8.34229049210828,12.5,10.823152223134,8.29877831174738,12.5,13.3272658833177,14.683282291759,12.5,12.5211151798749,8.60318249122477,12.5,12.4407654852914,11.6226962285376,12.5,13.2456345213216,14.5667517990358,12.5,11.5157185684729,13.3939801273929,12.5,12.3872808146345,10.2773244618855,12.5,12.4783898443645,12.8354323688057,12.5,12.1450498749411,12.4336889933452,12.5,12.1943233179792,14.7654879310686,12.5,11.2647158458244,6.5851658633726,12.5,12.3114584016058,7.97930093029561,12.5,12.8842968449907,12.1930341975278,12.5,13.1170660969923,16.5772026583278,12.5,12.316859536222,7.1765684403845,610
2,2,4.95116566322373,1,5.6886292062414,1,9.89211269511365,12.5,8.39100743278402,12.5,7.71093948590863,8.92126288955191,12.5,10.2840795343079,11.0230005857707,12.5,11.4585217107208,9.12361470312428,4,4.1174720705657,4,23,13.3369547684579,23,12.5,12.5900865908398,8.32901581369636,12.5,12.945617476324,11.9414873277147,12.5,12.5736754342173,13.5416452935934,12.5,14.511937628967,11.3618731168773,12.5,14.3604795176581,13.4896359846075,3,3.10909932506616,3,12.5,12.9751618510927,15.6921743539872,22,12.9274373814103,22,12.5,12.7386818142979,13.3219766703424,24,13.7240845738159,24,12.5,12.113010212313,14.6693548179055,12.5,10.8648466231079,6,12.5,12.0748116414039,7.60610216750921,12.5,13.0293064497572,12.4659146238883,20,13.7716545131405,20,21,12.6458601919938,21,611
5,5,12.3220361274322,12.5,14.1231555857049,15.6560560071543,2,2,10.195383404469,1,10.2608058402873,1,12.5,11.2759917689009,11.9782152431229,4,11.2344919910981,4,12.5,4.32752553765172,7.55641891781218,12.5,12.8018875123346,9.61804508391182,12.5,12.5924829409535,8.33278918584064,12.5,13.2243496617089,12.4198651212808,12.5,13.1235169337589,14.374616836363,23,18.5326137501697,23,21,17.3040361451688,21,3,4.04377978533418,3,12.5,13.3691971773897,16.3126641823719,22,12.7454779528493,22,12.5,14.0889939486904,15.8460140982075,12.5,14.1597822312342,15.5316322375174,12.5,15.4079505092732,18.56482610557,12.5,16.372001830583,14.059132958062,12.5,13.1010395347356,9.22449313893706,12.5,12.8842968449907,12.1930341975278,20,13.0632066398237,20,24,17.1904275204143,24,612
16.1124282421268,12.5,14.8605899210141,12.5,15.8888685216216,17.1697275703112,14.8974943377788,12.5,14.7122546987433,12.5,13.886975135283,14.4269768954373,12.5,13.774827897178,14.3846024342548,12.5,12.6470846435871,10.6188846263281,12.5,15.1027790432076,14.394134838229,12.5,12.6015411358388,9.10491854449477,12.5,11.8526516303016,7.16782633541366,12.5,12.5711469571832,11.2987973547043,12.5,13.5308832987755,14.9917484821613,12.5,13.7161717483962,10.2591771552429,12.5,12.9058950885129,12.0750390948908,12.5,13.0501793520653,14.4356476604449,12.5,13.2619834393411,16.1438340560291,12.5,12.5692402431955,10.5872461360256,12.5,12.2511685906283,12.4107046823478,12.5,13.0426195943741,13.8138326336681,12.5,12.8029010298002,15.4849841249446,12.5,13.0152816161003,9.14693174121389,12.5,11.9829009706851,7.46115639022541,12.5,12.7095146354915,11.864127405973,12.5,12.96542660439,16.1874640392179,12.5,12.2234600342059,7.01365681195827,613
3,3,12.3495724059906,1,4.41820826865792,1,10.0870427890596,12.5,8.63718273196719,2,13.2589823603769,2,12.5,13.0757800893297,13.7114171574136,12.5,11.5718013553053,9.26612600040152,24,10.1824541331579,24,12.5,15.0980536096223,15.4989788149619,22,16.3533216999729,22,12.5,13.5082611278593,12.9071319238483,23,15.1833955576848,23,12.5,13.606710238617,10.1074959035898,12.5,14.912888626715,14.0268589823694,12.5,10.7521176496338,12.8941923943988,12.5,7.26809388200604,6.7052196613781,12.5,15.9816479011437,16.3994159288393,12.5,11.3289461457282,10.6868632767512,12.5,13.3997417597859,14.3629597652328,12.5,10.3414325501613,12.5748920068049,20,13.9135176506956,20,12.5,11.5901848005069,6.84183166880634,12.5,14.7476806627405,15.6995672404918,21,11.0658058792452,21,12.5,12.8355630119881,8.0813144624005,614
5,5,6.24799341407558,22,15.111766970975,22,3,3,11.1243442135181,4,12.3432069496207,4,2,7.54640031999046,2,12.5,10.9812435891032,8.52317563462924,12.5,7.79796616936148,9.75867681792263,24,12.8114778121728,24,12.5,12.3784071805505,7.99569841331478,12.5,14.047702947366,13.8329560694042,12.5,11.9338743190009,12.5723912040936,12.5,18.3842587711723,16.7277640025209,21,15.069119703777,21,1,2.65714438279527,1,12.5,12.5804209012927,15.0705733759743,12.5,12.9274373814103,11.197343989298,20,13.7816861355015,20,12.5,12.7788060897255,13.4081811028857,12.5,13.1532449469784,15.899181211136,12.5,15.7827227349717,13.1967859927011,12.5,12.7253113752238,8.63195900006172,12.5,16.5015420752201,19,12.5,13.0632066398237,16.4387749301504,23,17.6772212173619,23,615
14.2937337391119,12.5,12.4502428330031,12.5,16.9500507268683,18.0794345191229,24,24,16.0409871820868,20,13.9157894108283,20,22,15.7993323096681,22,12.5,10.9812435891032,8.52317563462924,21,17.0346401775321,21,12.5,12.6015411358388,9.10491854449477,12.5,13.5486335353252,9.83837553480887,12.5,12.8119676256006,11.7121090066886,12.5,13.2843145850198,14.6182140689402,12.5,15.9661051067943,13.3769188036689,12.5,14.0805233857619,13.2173760418346,23,16.9692164384629,23,12.5,14.027867911348,17.3498769990924,12.5,12.5692402431955,10.5872461360256,12.5,12.4521956520394,12.7864695252251,12.5,13.0552012500475,13.8331787542943,12.5,13.1175659284274,15.8569993869416,12.5,12.9903714955444,9.11047844255095,12.5,12.6528105758915,8.51762314949369,12.5,12.5886650505366,11.6367115301688,12.5,11.6332239135154,12.7634824088,12.5,12.4610979586766,7.42815560922878,616
12.3875384207811,12.5,9.92392941032425,12.5,5.67745123587992,8.41590827695534,11.3064782062376,12.5,10.1771957314047,12.5,11.9274730440041,12.6801511449077,12.5,7.87041514793799,8.69863405475838,12.5,13.5412701236447,11.743813409755,12.5,12.5061391704265,12.7463698191926,12.5,12.734097853284,9.44442241219043,12.5,11.8526516303016,7.16782633541366,12.5,12.0255500554886,10.3624094680713,12.5,13.8456016280449,15.4685248122271,12.5,13.1685861960931,9.50038566654424,12.5,12.7601007752121,11.9332527688438,12.5,11.6345017753975,13.4860632113986,12.5,11.5157185684729,13.3939801273929,12.5,12.9274373814103,11.197343989298,12.5,13.0753764153876,13.9513346930287,12.5,9.91089139915655,8.99834626166768,12.5,12.5504777214928,15.1865545143213,12.5,12.6865807894772,8.66591321796893,12.5,13.2455388939099,9.45237279391851,12.5,13.0293064497572,12.4659146238883,12.5,13.0400567823344,16.3792759610123,12.5,13.4208335979076,9.10216984346698,617
12.4227035766995,12.5,9.97053439594827,12.5,6.31668126379471,8.96389334060231,2,2,4.01795063940585,12.5,12.3522217530009,13.0587993666585,12.5,14.0652429154081,14.664273026525,1,12.6896309433142,1,23,7.33844525762459,19.9573090262168,12.5,12.8018875123346,9.61804508391182,3,12.598516922094,3,12.5,11.0502526885407,8.68854248415206,12.5,12.3960777503646,13.2725971827572,12.5,12.3968105602254,8.43093308289159,12.5,13.3284265613468,12.4859548831408,12.5,12.4336982532331,14.0221348138545,12.5,12.3580291873936,14.720371789512,12.5,12.9274373814103,11.197343989298,12.5,13.7687560298222,15.247417320131,12.5,12.0487677239149,12.2856412199651,12.5,13.1964196265365,15.9502248445299,12.5,10.9509236740472,6.12596456283208,12.5,12.8140161312722,8.77184895749153,12.5,12.8842968449907,12.1930341975278,12.5,13.7716545131405,18.2596033378403,12.5,12.8798752252213,8.15860582542879,618
